datetime,CHW,MTHW,CHW_on,MTHW_on,simul
2024-01-09 19:00:00,909.92,775.0,True,True,True
2024-01-09 21:00:00,794.55,707.61,True,True,True
2024-01-09 22:00:00,789.78,802.54,True,True,True
2024-01-09 23:00:00,870.44,916.09,True,True,True
2024-01-10 04:00:00,748.44,1005.37,True,True,True
2024-01-10 05:00:00,859.92,1028.51,True,True,True
2024-01-10 06:00:00,822.64,961.05,True,True,True
2024-01-10 07:00:00,751.05,970.14,True,True,True
2024-01-10 08:00:00,817.48,957.52,True,True,True
2024-01-10 09:00:00,816.7,859.73,True,True,True
2024-01-10 10:00:00,908.12,867.15,True,True,True
2024-01-10 11:00:00,802.61,818.63,True,True,True
2024-01-10 12:00:00,852.84,803.81,True,True,True
2024-01-10 13:00:00,829.06,790.49,True,True,True
2024-01-10 17:00:00,846.13,757.94,True,True,True
2024-01-10 18:00:00,825.57,819.95,True,True,True
2024-01-10 19:00:00,820.04,864.74,True,True,True
2024-01-10 20:00:00,752.91,778.74,True,True,True
2024-01-10 21:00:00,783.18,956.21,True,True,True
2024-01-10 22:00:00,771.52,950.37,True,True,True
2024-01-10 23:00:00,741.45,887.9,True,True,True
2024-01-11 03:00:00,766.22,835.25,True,True,True
2024-01-11 04:00:00,751.56,1246.96,True,True,True
2024-01-11 05:00:00,775.41,920.75,True,True,True
2024-01-11 06:00:00,808.91,840.86,True,True,True
2024-01-11 07:00:00,721.53,769.52,True,True,True
2024-01-11 08:00:00,774.84,1063.94,True,True,True
2024-01-11 09:00:00,728.73,1049.91,True,True,True
2024-01-11 10:00:00,834.21,907.29,True,True,True
2024-01-11 11:00:00,717.74,839.62,True,True,True
2024-01-11 12:00:00,854.11,736.37,True,True,True
2024-01-12 04:00:00,797.94,1005.93,True,True,True
2024-01-12 05:00:00,726.78,1344.76,True,True,True
2024-01-12 06:00:00,766.35,968.8,True,True,True
2024-01-12 07:00:00,729.07,1201.38,True,True,True
2024-01-12 08:00:00,767.69,1137.57,True,True,True
2024-01-12 09:00:00,740.57,1003.68,True,True,True
2024-01-12 10:00:00,773.06,921.65,True,True,True
2024-01-12 11:00:00,760.42,963.23,True,True,True
2024-01-12 12:00:00,854.67,803.15,True,True,True
2024-01-12 18:00:00,868.77,821.44,True,True,True
2024-01-12 19:00:00,849.53,718.34,True,True,True
2024-01-12 20:00:00,773.38,755.06,True,True,True
2024-01-12 21:00:00,816.93,965.41,True,True,True
2024-01-13 01:00:00,818.46,719.56,True,True,True
2024-01-13 03:00:00,750.57,978.56,True,True,True
2024-01-13 05:00:00,874.42,1023.47,True,True,True
2024-01-13 06:00:00,992.88,739.79,True,True,True
2024-01-13 07:00:00,717.04,873.61,True,True,True
2024-01-13 08:00:00,794.75,1011.99,True,True,True
2024-01-13 09:00:00,748.63,858.23,True,True,True
2024-01-13 10:00:00,742.91,807.62,True,True,True
2024-01-13 11:00:00,958.27,812.52,True,True,True
2024-01-13 12:00:00,912.64,788.93,True,True,True
2024-01-13 13:00:00,922.12,790.75,True,True,True
2024-01-13 14:00:00,1004.4,720.81,True,True,True
2024-01-13 15:00:00,847.33,752.18,True,True,True
2024-01-13 16:00:00,807.7,740.78,True,True,True
2024-01-13 17:00:00,809.27,790.82,True,True,True
2024-01-13 18:00:00,798.38,874.77,True,True,True
2024-01-14 01:00:00,790.49,754.01,True,True,True
2024-01-14 02:00:00,846.75,886.87,True,True,True
2024-01-14 06:00:00,809.73,842.01,True,True,True
2024-01-14 07:00:00,709.05,951.65,True,True,True
2024-01-14 08:00:00,749.45,877.77,True,True,True
2024-01-14 10:00:00,736.54,1066.74,True,True,True
2024-01-14 11:00:00,753.41,951.99,True,True,True
2024-01-14 13:00:00,890.66,783.4,True,True,True
2024-01-14 14:00:00,795.42,789.08,True,True,True
2024-01-14 15:00:00,841.67,776.34,True,True,True
2024-01-14 17:00:00,766.29,834.61,True,True,True
2024-01-14 18:00:00,753.66,814.75,True,True,True
2024-01-14 20:00:00,740.29,930.23,True,True,True
2024-01-14 22:00:00,831.71,847.68,True,True,True
2024-01-14 23:00:00,1102.08,739.41,True,True,True
2024-01-15 04:00:00,781.92,843.33,True,True,True
2024-01-15 05:00:00,841.15,1513.83,True,True,True
2024-01-15 06:00:00,825.14,1324.08,True,True,True
2024-01-15 07:00:00,808.23,1076.67,True,True,True
2024-01-15 08:00:00,762.57,939.82,True,True,True
2024-01-15 09:00:00,795.62,978.89,True,True,True
2024-01-15 10:00:00,923.66,1085.7,True,True,True
2024-01-15 11:00:00,745.39,1332.92,True,True,True
2024-01-15 12:00:00,870.49,1062.83,True,True,True
2024-01-15 13:00:00,898.78,862.73,True,True,True
2024-01-15 14:00:00,823.24,969.53,True,True,True
2024-01-15 15:00:00,769.86,1424.56,True,True,True
2024-01-15 16:00:00,767.11,1020.87,True,True,True
2024-01-15 17:00:00,803.51,825.67,True,True,True
2024-01-15 18:00:00,704.73,1001.5,True,True,True
2024-01-15 19:00:00,807.21,1459.65,True,True,True
2024-01-15 20:00:00,878.2,1155.29,True,True,True
2024-01-15 21:00:00,793.88,961.36,True,True,True
2024-01-15 23:00:00,767.46,746.84,True,True,True
2024-01-16 01:00:00,785.92,878.78,True,True,True
2024-01-16 03:00:00,804.4,820.09,True,True,True
2024-01-16 04:00:00,787.64,1148.75,True,True,True
2024-01-16 05:00:00,857.58,1262.49,True,True,True
2024-01-16 06:00:00,866.83,1021.99,True,True,True
2024-01-16 07:00:00,837.1,1053.13,True,True,True
2024-01-16 08:00:00,779.91,1414.73,True,True,True
2024-01-16 09:00:00,888.97,1686.76,True,True,True
2024-01-16 10:00:00,850.53,1297.57,True,True,True
2024-01-16 11:00:00,986.42,1545.94,True,True,True
2024-01-16 12:00:00,1143.69,909.99,True,True,True
2024-01-16 13:00:00,775.7,994.43,True,True,True
2024-01-16 14:00:00,910.86,910.53,True,True,True
2024-01-16 15:00:00,1005.01,948.09,True,True,True
2024-01-16 16:00:00,802.98,1162.08,True,True,True
2024-01-16 17:00:00,1018.83,901.15,True,True,True
2024-01-16 18:00:00,784.33,1124.8,True,True,True
2024-01-16 19:00:00,867.37,826.51,True,True,True
2024-01-16 21:00:00,802.8,1109.48,True,True,True
2024-01-16 22:00:00,769.98,1295.81,True,True,True
2024-01-17 01:00:00,770.56,861.06,True,True,True
2024-01-17 02:00:00,774.72,1148.55,True,True,True
2024-01-17 03:00:00,735.77,1153.56,True,True,True
2024-01-17 04:00:00,735.55,1123.23,True,True,True
2024-01-17 07:00:00,717.86,1103.57,True,True,True
2024-01-17 09:00:00,840.18,982.0,True,True,True
2024-01-17 10:00:00,854.53,1079.56,True,True,True
2024-01-17 11:00:00,876.06,1703.34,True,True,True
2024-01-17 12:00:00,920.9,1212.67,True,True,True
2024-01-17 13:00:00,922.18,921.84,True,True,True
2024-01-17 14:00:00,830.9,840.55,True,True,True
2024-01-17 15:00:00,823.68,841.71,True,True,True
2024-01-17 17:00:00,802.09,1005.37,True,True,True
2024-01-17 18:00:00,847.47,811.1,True,True,True
2024-01-17 19:00:00,814.44,889.41,True,True,True
2024-01-17 20:00:00,838.08,1019.65,True,True,True
2024-01-17 21:00:00,822.77,858.15,True,True,True
2024-01-17 22:00:00,846.37,782.65,True,True,True
2024-01-17 23:00:00,769.78,796.58,True,True,True
2024-01-18 00:00:00,710.28,999.62,True,True,True
2024-01-18 01:00:00,763.31,948.83,True,True,True
2024-01-18 02:00:00,705.98,792.05,True,True,True
2024-01-18 04:00:00,763.34,940.05,True,True,True
2024-01-18 05:00:00,839.04,846.7,True,True,True
2024-01-18 06:00:00,873.21,995.62,True,True,True
2024-01-18 07:00:00,771.84,1093.2,True,True,True
2024-01-18 08:00:00,786.08,953.82,True,True,True
2024-01-18 09:00:00,858.39,944.48,True,True,True
2024-01-18 10:00:00,809.22,1167.68,True,True,True
2024-01-18 11:00:00,878.98,808.99,True,True,True
2024-01-18 12:00:00,846.41,776.6,True,True,True
2024-01-18 13:00:00,822.62,820.21,True,True,True
2024-01-18 14:00:00,899.06,885.12,True,True,True
2024-01-18 15:00:00,822.26,848.56,True,True,True
2024-01-18 16:00:00,803.55,982.75,True,True,True
2024-01-18 17:00:00,853.63,1071.9,True,True,True
2024-01-18 18:00:00,706.53,919.22,True,True,True
2024-01-18 19:00:00,748.63,916.0,True,True,True
2024-01-18 20:00:00,734.71,951.06,True,True,True
2024-01-18 21:00:00,861.73,915.45,True,True,True
2024-01-18 22:00:00,773.76,1022.17,True,True,True
2024-01-19 00:00:00,762.34,803.5,True,True,True
2024-01-19 02:00:00,886.84,1126.03,True,True,True
2024-01-19 03:00:00,777.88,887.35,True,True,True
2024-01-19 04:00:00,719.07,731.31,True,True,True
2024-01-19 05:00:00,774.56,982.71,True,True,True
2024-01-19 06:00:00,907.34,1080.51,True,True,True
2024-01-19 07:00:00,813.49,920.93,True,True,True
2024-01-19 08:00:00,858.45,1018.52,True,True,True
2024-01-19 09:00:00,882.56,832.12,True,True,True
2024-01-19 10:00:00,901.26,745.12,True,True,True
2024-01-19 11:00:00,820.72,807.98,True,True,True
2024-01-19 12:00:00,748.64,764.7,True,True,True
2024-01-19 13:00:00,862.83,853.47,True,True,True
2024-01-19 14:00:00,752.98,708.65,True,True,True
2024-01-19 15:00:00,726.56,789.34,True,True,True
2024-01-19 16:00:00,749.19,793.73,True,True,True
2024-01-19 17:00:00,797.2,833.42,True,True,True
2024-01-19 18:00:00,797.48,855.0,True,True,True
2024-01-19 19:00:00,755.18,886.16,True,True,True
2024-01-19 20:00:00,889.34,971.62,True,True,True
2024-01-19 21:00:00,841.57,1506.06,True,True,True
2024-01-19 22:00:00,778.16,773.92,True,True,True
2024-01-20 01:00:00,750.71,777.96,True,True,True
2024-01-20 03:00:00,819.13,725.74,True,True,True
2024-01-20 04:00:00,756.92,887.96,True,True,True
2024-01-20 05:00:00,761.6,812.4,True,True,True
2024-01-20 06:00:00,832.46,790.91,True,True,True
2024-01-20 07:00:00,784.58,1154.44,True,True,True
2024-01-20 08:00:00,719.5,1093.7,True,True,True
2024-01-20 09:00:00,731.04,877.05,True,True,True
2024-01-20 10:00:00,819.55,866.29,True,True,True
2024-01-20 11:00:00,809.09,1052.24,True,True,True
2024-01-20 12:00:00,732.96,787.62,True,True,True
2024-01-20 13:00:00,865.85,821.74,True,True,True
2024-01-20 14:00:00,802.46,762.78,True,True,True
2024-01-20 15:00:00,844.85,959.38,True,True,True
2024-01-20 16:00:00,752.73,721.02,True,True,True
2024-01-20 17:00:00,880.61,731.99,True,True,True
2024-01-20 18:00:00,784.26,1029.06,True,True,True
2024-01-20 19:00:00,762.88,796.33,True,True,True
2024-01-20 21:00:00,762.49,801.93,True,True,True
2024-01-20 23:00:00,744.84,875.67,True,True,True
2024-01-21 00:00:00,786.93,1186.03,True,True,True
2024-01-21 02:00:00,737.29,973.46,True,True,True
2024-01-21 05:00:00,869.28,734.48,True,True,True
2024-01-21 06:00:00,738.79,985.41,True,True,True
2024-01-21 08:00:00,731.7,1099.08,True,True,True
2024-01-21 09:00:00,857.2,1089.16,True,True,True
2024-01-21 10:00:00,853.1,896.32,True,True,True
2024-01-21 11:00:00,743.11,965.5,True,True,True
2024-01-21 12:00:00,792.77,1047.25,True,True,True
2024-01-21 13:00:00,825.43,865.44,True,True,True
2024-01-21 14:00:00,763.29,844.55,True,True,True
2024-01-21 15:00:00,793.45,768.87,True,True,True
2024-01-21 16:00:00,802.69,700.31,True,True,True
2024-01-21 17:00:00,850.94,816.09,True,True,True
2024-01-21 18:00:00,706.18,1054.1,True,True,True
2024-01-21 20:00:00,753.89,732.21,True,True,True
2024-01-21 22:00:00,783.01,995.71,True,True,True
2024-01-22 00:00:00,831.15,786.44,True,True,True
2024-01-22 01:00:00,718.27,1088.57,True,True,True
2024-01-22 02:00:00,854.35,858.99,True,True,True
2024-01-22 04:00:00,785.66,943.72,True,True,True
2024-01-22 05:00:00,723.47,1003.99,True,True,True
2024-01-22 06:00:00,776.5,1282.39,True,True,True
2024-01-22 07:00:00,774.99,903.82,True,True,True
2024-01-22 08:00:00,803.16,869.85,True,True,True
2024-01-22 10:00:00,810.99,915.88,True,True,True
2024-01-22 11:00:00,835.95,815.06,True,True,True
2024-01-22 12:00:00,818.94,725.23,True,True,True
2024-01-22 13:00:00,815.81,732.71,True,True,True
2024-01-22 14:00:00,893.9,741.95,True,True,True
2024-01-22 15:00:00,763.39,780.5,True,True,True
2024-01-22 16:00:00,784.91,822.04,True,True,True
2024-01-22 17:00:00,861.82,726.05,True,True,True
2024-01-22 18:00:00,749.47,894.46,True,True,True
2024-01-22 19:00:00,786.59,895.57,True,True,True
2024-01-22 20:00:00,786.18,885.61,True,True,True
2024-01-22 21:00:00,832.94,884.22,True,True,True
2024-01-22 22:00:00,702.83,852.85,True,True,True
2024-01-23 01:00:00,736.31,875.64,True,True,True
2024-01-23 02:00:00,769.98,845.26,True,True,True
2024-01-23 04:00:00,783.04,952.71,True,True,True
2024-01-23 05:00:00,828.01,790.67,True,True,True
2024-01-23 06:00:00,790.33,828.67,True,True,True
2024-01-23 07:00:00,791.45,824.1,True,True,True
2024-01-23 08:00:00,755.52,874.23,True,True,True
2024-01-23 09:00:00,847.91,877.81,True,True,True
2024-01-23 10:00:00,714.3,957.23,True,True,True
2024-01-23 11:00:00,839.84,952.65,True,True,True
2024-01-23 12:00:00,818.58,822.21,True,True,True
2024-01-23 13:00:00,872.86,708.44,True,True,True
2024-01-24 01:00:00,711.03,849.47,True,True,True
2024-01-24 02:00:00,761.81,912.73,True,True,True
2024-01-24 04:00:00,752.64,1063.78,True,True,True
2024-01-24 05:00:00,1101.56,776.4,True,True,True
2024-01-24 06:00:00,916.85,914.1,True,True,True
2024-01-24 07:00:00,760.92,886.2,True,True,True
2024-01-24 08:00:00,743.54,985.07,True,True,True
2024-01-24 09:00:00,803.09,922.8,True,True,True
2024-01-24 10:00:00,838.3,852.99,True,True,True
2024-01-24 11:00:00,792.66,856.21,True,True,True
2024-01-24 12:00:00,875.51,836.96,True,True,True
2024-01-28 06:00:00,826.76,1207.84,True,True,True
2024-01-28 07:00:00,773.33,809.54,True,True,True
2024-01-28 08:00:00,736.9,916.07,True,True,True
2024-01-28 09:00:00,775.28,875.97,True,True,True
2024-01-28 10:00:00,924.99,767.24,True,True,True
2024-01-28 11:00:00,825.34,742.11,True,True,True
2024-01-28 12:00:00,770.08,704.3,True,True,True
2024-01-28 13:00:00,830.04,774.55,True,True,True
2024-01-28 14:00:00,880.58,786.44,True,True,True
2024-01-28 15:00:00,802.0,867.65,True,True,True
2024-01-28 16:00:00,855.33,940.22,True,True,True
2024-01-28 17:00:00,844.26,864.42,True,True,True
2024-01-28 18:00:00,815.25,881.96,True,True,True
2024-01-28 21:00:00,833.29,995.79,True,True,True
2024-01-29 00:00:00,733.72,959.65,True,True,True
2024-01-29 05:00:00,879.79,901.33,True,True,True
2024-01-29 06:00:00,896.62,835.74,True,True,True
2024-01-29 07:00:00,935.83,888.97,True,True,True
2024-01-29 08:00:00,909.98,969.48,True,True,True
2024-01-29 09:00:00,912.85,782.13,True,True,True
2024-01-29 10:00:00,847.16,725.63,True,True,True
2024-01-30 04:00:00,819.52,810.56,True,True,True
2024-01-30 05:00:00,781.34,753.34,True,True,True
2024-01-30 06:00:00,877.78,737.06,True,True,True
2024-01-30 07:00:00,818.63,853.83,True,True,True
2024-01-30 08:00:00,834.77,713.43,True,True,True
2024-01-30 09:00:00,887.35,730.54,True,True,True
2024-01-30 10:00:00,763.25,865.54,True,True,True
2024-01-30 11:00:00,840.99,812.83,True,True,True
2024-01-30 12:00:00,770.72,723.9,True,True,True
2024-01-30 17:00:00,876.96,982.58,True,True,True
2024-01-30 18:00:00,823.34,956.84,True,True,True
2024-01-30 19:00:00,876.7,815.78,True,True,True
2024-01-30 20:00:00,936.43,737.6,True,True,True
2024-01-30 21:00:00,900.01,768.77,True,True,True
2024-01-30 22:00:00,829.64,730.06,True,True,True
2024-01-31 02:00:00,710.1,826.52,True,True,True
2024-01-31 04:00:00,737.89,920.72,True,True,True
2024-01-31 05:00:00,790.23,745.73,True,True,True
2024-01-31 06:00:00,868.29,893.13,True,True,True
2024-01-31 07:00:00,791.01,850.21,True,True,True
2024-01-31 08:00:00,1010.11,727.36,True,True,True
2024-01-31 09:00:00,1190.23,798.59,True,True,True
2024-01-31 10:00:00,1224.96,825.82,True,True,True
2024-01-31 11:00:00,817.57,740.39,True,True,True
2024-01-31 12:00:00,995.61,763.7,True,True,True
2024-01-31 13:00:00,950.25,872.13,True,True,True
2024-01-31 15:00:00,884.07,856.39,True,True,True
2024-01-31 16:00:00,958.24,904.4,True,True,True
2024-01-31 19:00:00,847.02,771.96,True,True,True
2024-01-31 20:00:00,800.39,1103.26,True,True,True
2024-01-31 21:00:00,807.39,724.67,True,True,True
2024-02-01 01:00:00,730.47,711.91,True,True,True
2024-02-01 02:00:00,918.51,837.44,True,True,True
2024-02-01 07:00:00,734.57,781.98,True,True,True
2024-02-01 09:00:00,768.39,744.98,True,True,True
2024-02-03 07:00:00,897.78,774.57,True,True,True
2024-02-03 08:00:00,756.95,810.63,True,True,True
2024-02-03 09:00:00,716.08,802.66,True,True,True
2024-02-03 10:00:00,873.82,892.91,True,True,True
2024-02-03 13:00:00,780.66,720.45,True,True,True
2024-02-03 14:00:00,1016.4,744.53,True,True,True
2024-02-04 01:00:00,791.37,720.67,True,True,True
2024-02-04 06:00:00,856.42,775.62,True,True,True
2024-02-04 07:00:00,706.54,737.61,True,True,True
2024-02-04 08:00:00,766.81,754.78,True,True,True
2024-02-05 03:00:00,757.8,757.52,True,True,True
2024-02-05 05:00:00,858.02,705.87,True,True,True
2024-02-05 06:00:00,889.04,758.46,True,True,True
2024-02-05 07:00:00,767.47,753.45,True,True,True
2024-02-05 08:00:00,844.84,735.46,True,True,True
2024-02-05 09:00:00,887.08,791.1,True,True,True
2024-02-05 10:00:00,818.99,943.08,True,True,True
2024-02-05 11:00:00,820.9,770.59,True,True,True
2024-02-06 03:00:00,764.16,935.6,True,True,True
2024-02-06 04:00:00,731.22,1077.38,True,True,True
2024-02-06 05:00:00,961.62,911.38,True,True,True
2024-02-06 06:00:00,709.4,768.78,True,True,True
2024-02-06 07:00:00,756.92,872.08,True,True,True
2024-02-06 08:00:00,816.98,885.06,True,True,True
2024-02-06 09:00:00,750.75,873.85,True,True,True
2024-02-06 10:00:00,813.8,873.75,True,True,True
2024-02-06 11:00:00,791.56,759.17,True,True,True
2024-02-06 12:00:00,809.24,739.38,True,True,True
2024-02-06 15:00:00,931.52,793.01,True,True,True
2024-02-06 18:00:00,818.05,730.87,True,True,True
2024-02-06 19:00:00,824.16,902.05,True,True,True
2024-02-06 20:00:00,766.48,926.46,True,True,True
2024-02-06 21:00:00,758.03,937.54,True,True,True
2024-02-06 22:00:00,787.66,860.16,True,True,True
2024-02-07 04:00:00,886.23,757.17,True,True,True
2024-02-07 05:00:00,870.43,715.9,True,True,True
2024-02-07 06:00:00,815.73,892.78,True,True,True
2024-02-07 07:00:00,853.43,815.88,True,True,True
2024-02-07 08:00:00,856.05,866.71,True,True,True
2024-02-07 09:00:00,764.32,1127.66,True,True,True
2024-02-07 10:00:00,851.19,862.41,True,True,True
2024-02-07 11:00:00,934.85,747.64,True,True,True
2024-02-08 03:00:00,808.18,962.7,True,True,True
2024-02-08 04:00:00,825.18,738.97,True,True,True
2024-02-08 05:00:00,920.19,707.78,True,True,True
2024-02-08 06:00:00,797.67,764.09,True,True,True
2024-02-08 07:00:00,822.67,776.34,True,True,True
2024-02-08 08:00:00,806.4,782.85,True,True,True
2024-02-08 09:00:00,1037.84,761.86,True,True,True
2024-02-08 10:00:00,907.97,719.47,True,True,True
2024-02-08 11:00:00,896.32,820.02,True,True,True
2024-02-08 12:00:00,907.29,811.96,True,True,True
2024-02-09 07:00:00,819.14,765.29,True,True,True
2024-02-12 21:00:00,808.56,758.91,True,True,True
2024-02-13 00:00:00,860.46,700.38,True,True,True
2024-02-13 02:00:00,935.01,785.18,True,True,True
2024-02-13 05:00:00,842.69,1018.4,True,True,True
2024-02-13 06:00:00,922.0,905.27,True,True,True
2024-02-13 07:00:00,999.34,858.56,True,True,True
2024-02-13 08:00:00,794.94,876.28,True,True,True
2024-02-13 09:00:00,941.07,848.29,True,True,True
2024-02-13 10:00:00,757.03,860.5,True,True,True
2024-02-13 11:00:00,930.96,776.43,True,True,True
2024-02-13 20:00:00,921.25,731.45,True,True,True
2024-02-13 21:00:00,731.44,720.25,True,True,True
2024-02-14 03:00:00,729.47,842.8,True,True,True
2024-02-14 05:00:00,875.53,755.52,True,True,True
2024-02-14 06:00:00,749.53,891.15,True,True,True
2024-02-14 07:00:00,738.02,858.21,True,True,True
2024-02-14 08:00:00,770.67,762.11,True,True,True
2024-02-14 09:00:00,882.77,848.05,True,True,True
2024-02-15 02:00:00,709.86,703.71,True,True,True
2024-02-15 04:00:00,888.29,717.0,True,True,True
2024-02-15 06:00:00,805.1,712.29,True,True,True
2024-02-15 07:00:00,818.28,734.41,True,True,True
2024-02-15 08:00:00,794.11,899.5,True,True,True
2024-02-15 09:00:00,907.2,762.0,True,True,True
2024-02-15 10:00:00,749.13,786.17,True,True,True
2024-02-15 11:00:00,893.5,740.18,True,True,True
2024-02-15 12:00:00,804.52,836.86,True,True,True
2024-02-15 13:00:00,812.89,790.41,True,True,True
2024-02-16 10:00:00,913.74,745.76,True,True,True
2024-02-17 07:00:00,768.93,806.82,True,True,True
2024-02-17 08:00:00,717.1,1060.64,True,True,True
2024-02-17 10:00:00,791.9,725.72,True,True,True
2024-02-17 15:00:00,744.02,701.98,True,True,True
2024-02-17 16:00:00,853.67,850.79,True,True,True
2024-02-17 20:00:00,769.86,825.19,True,True,True
2024-02-18 01:00:00,760.15,848.28,True,True,True
2024-02-18 07:00:00,740.59,804.34,True,True,True
2024-02-18 08:00:00,725.7,781.76,True,True,True
2024-02-18 09:00:00,781.01,736.96,True,True,True
2024-02-18 10:00:00,716.4,763.91,True,True,True
2024-02-19 03:00:00,723.78,832.92,True,True,True
2024-02-19 04:00:00,720.68,999.24,True,True,True
2024-02-19 05:00:00,919.04,726.43,True,True,True
2024-02-19 06:00:00,854.24,741.37,True,True,True
2024-02-19 07:00:00,818.94,721.1,True,True,True
2024-02-19 08:00:00,826.6,720.38,True,True,True
2024-02-19 09:00:00,894.58,1229.72,True,True,True
2024-02-19 10:00:00,816.55,888.02,True,True,True
2024-02-20 10:00:00,833.18,879.57,True,True,True
2024-02-20 20:00:00,813.02,810.64,True,True,True
2024-02-20 21:00:00,789.62,886.6,True,True,True
2024-02-20 22:00:00,826.59,829.59,True,True,True
2024-02-20 23:00:00,779.21,878.19,True,True,True
2024-02-21 02:00:00,718.04,822.1,True,True,True
2024-02-21 03:00:00,772.54,740.76,True,True,True
2024-02-21 04:00:00,763.32,746.75,True,True,True
2024-02-21 05:00:00,769.07,878.02,True,True,True
2024-02-21 06:00:00,793.67,876.97,True,True,True
2024-02-21 07:00:00,816.81,752.11,True,True,True
2024-02-21 10:00:00,813.03,719.49,True,True,True
2024-02-21 11:00:00,850.24,764.87,True,True,True
2024-02-22 05:00:00,811.34,826.7,True,True,True
2024-02-22 06:00:00,790.19,742.14,True,True,True
2024-02-22 09:00:00,803.65,850.31,True,True,True
2024-02-22 10:00:00,804.28,884.28,True,True,True
2024-02-24 17:00:00,760.14,875.76,True,True,True
2024-02-24 18:00:00,721.17,711.41,True,True,True
2024-02-25 02:00:00,711.0,963.08,True,True,True
2024-02-25 06:00:00,743.25,957.21,True,True,True
2024-02-25 07:00:00,801.99,752.24,True,True,True
2024-02-25 08:00:00,815.28,1031.33,True,True,True
2024-02-25 09:00:00,714.31,738.02,True,True,True
2024-02-25 11:00:00,770.03,799.16,True,True,True
2024-02-25 12:00:00,752.25,776.07,True,True,True
2024-02-25 14:00:00,768.72,808.67,True,True,True
2024-02-25 19:00:00,732.14,948.89,True,True,True
2024-02-25 22:00:00,781.31,795.71,True,True,True
2024-02-26 01:00:00,724.76,826.03,True,True,True
2024-02-26 05:00:00,736.87,719.59,True,True,True
2024-02-26 06:00:00,738.5,935.85,True,True,True
2024-02-26 07:00:00,725.9,933.52,True,True,True
2024-02-26 08:00:00,907.48,843.51,True,True,True
2024-02-26 09:00:00,770.39,813.43,True,True,True
2024-02-27 04:00:00,1332.13,755.07,True,True,True
2024-02-27 05:00:00,739.2,723.7,True,True,True
2024-02-27 06:00:00,800.33,876.34,True,True,True
2024-02-27 07:00:00,1175.89,1017.96,True,True,True
2024-02-27 08:00:00,831.02,842.36,True,True,True
2024-02-28 19:00:00,965.74,1146.18,True,True,True
2024-02-29 03:00:00,844.99,727.35,True,True,True
2024-02-29 04:00:00,730.57,1343.07,True,True,True
2024-02-29 05:00:00,993.02,852.03,True,True,True
2024-02-29 06:00:00,805.64,940.99,True,True,True
2024-02-29 07:00:00,845.13,950.02,True,True,True
2024-02-29 08:00:00,962.15,771.74,True,True,True
2024-02-29 10:00:00,881.14,860.11,True,True,True
2024-02-29 11:00:00,910.47,952.45,True,True,True
2024-02-29 12:00:00,898.54,834.22,True,True,True
2024-02-29 22:00:00,853.51,998.96,True,True,True
2024-03-01 01:00:00,782.32,731.59,True,True,True
2024-03-01 02:00:00,803.8,823.61,True,True,True
2024-03-01 03:00:00,856.25,882.94,True,True,True
2024-03-01 04:00:00,886.23,813.29,True,True,True
2024-03-01 05:00:00,971.52,758.59,True,True,True
2024-03-01 06:00:00,825.5,1025.38,True,True,True
2024-03-01 07:00:00,825.1,729.22,True,True,True
2024-03-01 10:00:00,1056.41,786.57,True,True,True
2024-03-01 12:00:00,849.41,908.62,True,True,True
2024-03-01 17:00:00,857.05,723.22,True,True,True
2024-03-01 18:00:00,871.63,851.96,True,True,True
2024-03-01 21:00:00,912.2,1059.89,True,True,True
2024-03-02 00:00:00,921.98,724.51,True,True,True
2024-03-02 01:00:00,796.1,1024.85,True,True,True
2024-03-02 06:00:00,718.72,1240.49,True,True,True
2024-03-02 07:00:00,803.26,786.48,True,True,True
2024-03-02 08:00:00,824.31,1081.66,True,True,True
2024-03-02 10:00:00,820.27,723.17,True,True,True
2024-03-02 11:00:00,869.85,866.75,True,True,True
2024-03-02 12:00:00,830.0,747.5,True,True,True
2024-03-02 20:00:00,814.35,741.65,True,True,True
2024-03-03 05:00:00,715.76,1006.61,True,True,True
2024-03-03 06:00:00,748.17,877.02,True,True,True
2024-03-03 08:00:00,1172.55,762.68,True,True,True
2024-03-03 13:00:00,944.66,871.1,True,True,True
2024-03-04 07:00:00,842.36,847.63,True,True,True
2024-03-04 08:00:00,867.05,825.44,True,True,True
2024-03-04 11:00:00,975.51,732.64,True,True,True
2024-03-05 00:00:00,1091.17,767.21,True,True,True
2024-03-05 02:00:00,998.04,770.81,True,True,True
2024-03-05 03:00:00,750.3,811.07,True,True,True
2024-03-05 04:00:00,714.52,1013.65,True,True,True
2024-03-05 05:00:00,1134.05,822.35,True,True,True
2024-03-05 07:00:00,842.26,710.35,True,True,True
2024-03-07 20:00:00,1123.31,878.45,True,True,True
2024-03-08 11:00:00,927.61,952.85,True,True,True
2024-03-08 12:00:00,928.0,807.25,True,True,True
2024-03-08 13:00:00,965.01,721.8,True,True,True
2024-03-09 03:00:00,1549.89,770.62,True,True,True
2024-03-09 04:00:00,700.34,976.98,True,True,True
2024-03-09 05:00:00,835.37,796.18,True,True,True
2024-03-09 08:00:00,798.66,926.1,True,True,True
2024-03-09 10:00:00,912.16,1088.1,True,True,True
2024-03-09 12:00:00,1078.22,822.74,True,True,True
2024-03-09 13:00:00,806.76,718.03,True,True,True
2024-03-09 14:00:00,780.34,738.16,True,True,True
2024-03-09 16:00:00,782.96,907.01,True,True,True
